"","X1","X2","X3"
"1",-0.436000105922348,8.92281453576424,1.12545638648401
"2",2.56346675123966,7.72422126272689,3.45261859822837
"3",0.833653319799273,10.0460160184202,2.85350467758511
"4",1.3682739249158,11.6599615743633,3.54835710211036
"5",-0.350402912055171,14.6766923856738,1.25365189829354
"6",-0.0345651432568424,12.9141861964635,1.95055434000623
"7",-0.282123583230051,11.9494800723277,2.76555409047791
"8",-0.0550261747165288,13.8223146152916,3.54104593977216
"9",0.265329863899344,13.2036133333537,2.09561244238384
"10",1.59007844093026,12.9585878060421,1.88670000522178
"11",2.65061665544802,13.2048768716436,0.761764893341105
"12",1.74940588759286,13.4923659198836,-0.0323997755988186
"13",1.60412894917527,13.4523334172647,-1.57471497735631
"14",0.630710450408457,10.4550830242997,-0.945951290182496
"15",0.0959287100068218,9.0452278040986,0.266187174908466
"16",-0.42665493410406,7.84773077681443,0.615322382330195
"17",-1.14727738539129,6.11831668857903,1.39862702268619
"18",0.340587949571223,6.14387162409431,0.291412512815826
"19",-1.51334622471281,5.92428715756028,-0.180476699541019
"20",-1.67736708523625,3.66898906993883,0.124050942797581
"21",-2.87311973487525,-0.0160776355515393,0.456686698422743
"22",-0.974088871710234,-2.53126420010159,-1.11486439914811
"23",0.0836217332089254,-4.06753322569657,-1.34876995689241
"24",-1.29721612594497,-4.19283697306849,-1.74406695405793
"25",-0.674240063619885,-6.25097843514375,-1.24140411360431
"26",0.272412702716553,-6.45853166324723,-1.70303213693947
"27",-0.218564674519958,-7.95529691303004,-0.855713165354382
"28",-0.492244869881899,-6.83622682945922,-0.946516997204647
"29",0.954414697804723,-6.84194081388089,0.0131827239921098
"30",0.357709741697907,-2.91729294760029,1.55380825229402
"31",-1.44391825197298,1.01154571778692,1.44984648550295
"32",-1.75545985407806,0.92448946195945,1.60996309587737
"33",-2.64401861015222,-0.0690929674876104,1.30668828952857
"34",-2.15598607824157,-1.99792570623937,0.370675477559382
"35",-2.85863659984721,-3.42534613111957,0.599326900980053
"36",-2.07652023604803,-3.39378041928258,1.79290891462404
"37",-3.22968370319891,-2.85510368553527,1.39661559823127
"38",-2.05997535434328,-1.53293604805786,0.968692801425236
"39",-1.31960703753412,-2.49505320625752,0.400568984546636
"40",-1.11239303419132,-3.91131587860209,1.72876249836703
"41",-1.74825866523636,-3.95232433958768,0.790733044145517
"42",-1.23156619540676,-4.02278930464727,0.68242034636868
"43",-0.46853816237184,-4.53823630904708,-0.664792548578209
"44",-2.22986391973698,-4.80741081002559,-0.452214145835779
"45",-2.75472678474691,-5.67326921526733,-1.12778826415536
"46",-2.13234238625525,-7.30677803741086,0.718016307878444
"47",-1.46489660787045,-6.30127371649217,-0.528535975525941
"48",-2.2508365303502,-6.12572162592784,-0.106696391466005
"49",-0.809465818453035,-6.45879719471311,-0.214282343493042
"50",0.812938027333379,-5.8704182148602,-0.809261362940249
"51",1.90259017648237,-5.72860446551991,0.278849983748298
"52",0.509655992327264,-2.24774865850886,-0.493267768595056
"53",-1.12297590762842,-0.760018754796915,-0.167118273004288
"54",-0.302984504489159,-1.4909537612159,-1.86567749078071
"55",1.79720178651573,-2.52570062902834,-0.400568086640235
"56",0.964225941981808,0.435121114340774,-0.791617056758329
"57",-0.652554411809986,1.70612739334863,-1.76221273926171
"58",0.223867453802053,-0.934275240625706,-0.705150677976609
"59",-0.131239188422976,-0.116816596071019,-1.08976585303776
"60",-0.955920160116835,-1.26994726247736,-1.06977483317728
"61",-0.623023939982804,-3.88691447143501,-0.879834294992202
"62",0.117236377912897,-4.32627669147185,0.898916479995832
"63",0.772073152795021,-2.59141624426269,1.4206174066353
"64",0.0129543228255977,-2.52479078959732,2.6813239392747
"65",-0.977612358587811,-0.463931826780365,2.23007964613622
"66",0.175389290135543,1.59101272351171,1.48077201946175
"67",0.270542542946042,3.08026243020747,0.257770623812892
"68",1.54368030090215,2.39773537330746,1.52894293368027
"69",0.447874667815962,2.52149521115938,0.498033443460278
"70",0.303155879193309,5.73205960884155,0.00962227239255109
"71",-0.479434690622228,2.09689485887905,-0.752365927411658
"72",-0.242605212387565,1.42077257076108,-1.28868372452234
"73",1.63189381536435,-0.211675675077348,-0.985533404283206
"74",2.40080696022029,-1.06808594925261,1.47130325345512
"75",1.76654075391709,1.94510792314189,0.309050063395504
"76",2.27921361135585,3.46800307741802,-0.330680949366996
"77",0.694562548307292,5.01431932182572,0.604037164957953
"78",-0.262452268056255,6.36404197452591,1.19470444635238
"79",1.25773765029189,6.29737242801836,1.31781340955201
"80",0.314231808233191,7.01050175332333,1.52390013423432
"81",-0.496900539972617,7.41691096999137,1.47859060487021
"82",-1.97662614559058,7.25103803253996,0.167240575849786
"83",-1.13723402011444,3.1952638177514,-0.483665376327556
"84",-0.436170708823845,0.923719347376453,1.20209037188621
"85",-0.17398324740231,1.32281221799894,-0.933341782790726
"86",-0.657341451626523,0.301244184206831,-1.96983760529404
"87",-0.61824099209817,-2.38194153265282,-0.688261718205757
"88",1.48590472136993,-3.74264074019704,-0.19755745396405
"89",1.20989073375822,-2.06683479515091,1.49613070201183
"90",1.34647616710947,1.67763307631833,-0.403251382857236
"91",3.34898711432676,1.34955845203309,-1.31443703353149
"92",3.42970079042456,2.938225259961,0.348908357116578
"93",3.28309955404189,6.49934227728548,0.177685763561465
"94",2.85541862222047,7.68660435098962,1.05258067131505
"95",1.73566626479432,9.46283812169419,1.76443920052466
"96",3.3723571490213,9.72309814874954,0.817845816296521
"97",2.88574139836847,12.2905302449716,2.42627448212846
"98",2.3894468109733,14.6309512460184,2.39740412058548
"99",2.60841720991182,14.4117915625019,1.78714401463793
"100",0.00917495791809042,13.8683989976273,0.820352700447424
"101",0.202559488382335,12.0069707837854,-0.968436325006567
"102",1.00282893664532,8.32946537781454,-0.243748378501634
"103",0.21833925977491,7.76168817163255,-0.799625210071457
"104",-0.182174053785663,5.27844637475038,1.25445599119179
"105",-1.96825296429331,7.35234487741142,0.890324572952647
"106",-2.27225745725487,3.69101410570702,1.10466146030016
"107",-2.25957805617421,3.92400006891409,-0.165917588834868
"108",-0.314049864945243,1.50245141490254,0.825297766079142
"109",0.534584489117384,1.76319930635867,0.236880639790734
"110",1.42775382672243,3.86258538342997,-0.12632884200064
"111",0.050613647612451,3.65642510735249,-0.560667353094555
"112",-0.887913391754827,1.67518868639896,0.79651790160865
"113",-0.901767353918449,0.995330471539185,0.521039628113514
"114",-1.73739973327084,0.87535081175113,1.56788663468134
"115",-2.08773988697118,0.771552760615566,1.01315174649512
"116",-1.04209268455914,0.525473461469779,2.14519159384622
"117",-0.48839198692377,1.1803552968514,1.22346213387046
"118",-0.75729944090416,1.85224721874525,1.06710044933351
"119",-2.15120141047793,1.5608465050728,1.00434305157461
"120",-1.72257334654195,-0.125903446711683,0.772753782132932
"121",-2.67423314102489,-0.0326271887081568,0.831879196240318
"122",-2.08458559371559,-1.0020604865124,0.0231880412324235
"123",-1.59605495203393,-2.3948074347515,-0.637488075336128
"124",-0.631891869451246,-2.25323469877577,-0.762625334936589
"125",-0.0408568189012345,-3.67729342348462,-1.22327737132511
"126",-1.1950220138712,-3.17851941783892,-2.79072480740683
"127",-2.3098491850197,-5.71600770290353,-2.85702764349147
"128",-3.42394614290757,-8.35982701090016,-3.52623527102221
"129",-2.73910644783224,-13.7965517110598,-2.97437728972842
"130",-3.20214717126413,-16.5700877737553,-3.94470392649329
"131",-1.16341276450086,-19.1815644479237,-4.48583969888423
"132",-0.895656108018412,-19.269291992517,-3.37365559071324
"133",-1.21228895022576,-18.4428841459035,-2.51055948711096
"134",-0.828481499615464,-18.799226987487,-1.2257974709898
"135",1.84901607424673,-18.0618236967291,-1.51730709380127
"136",0.645239020766965,-13.0759202701104,-1.00614125680632
"137",-0.258182265521593,-10.8341781335015,-2.06592202417786
"138",-0.098069661754111,-10.9024703810595,-1.28195111871558
"139",0.882242545434534,-9.81137581844359,0.239789558388327
"140",2.27498459566613,-6.28763410559666,-0.426936484005152
"141",4.05906689578973,-6.08496166614754,-1.55277745518585
"142",2.06067650003678,-3.68734528807091,-1.61398841299398
"143",1.61745413880513,-0.931552896098245,-1.32432641023935
"144",2.28074544582454,0.119434337283193,-1.24097809418978
"145",1.95280143903119,-0.0186833969557824,0.168308735579484
"146",2.10933273628358,-0.535181192790716,1.18113370903872
"147",4.45126369185843,2.56388084922229,0.0221942737156091
"148",3.96670854572229,6.29712108601409,-0.333079137667626
"149",2.97990376304968,7.26161851263073,-0.639698852756223
"150",2.39954714789282,5.24888256916264,-0.718176992477694
"151",2.45028610048776,5.72061119406187,-0.43014293412559
"152",1.78077838092568,8.67610021717315,0.69410020693535
"153",1.28493800229064,7.61358129050287,0.74915390113307
"154",1.36255729871503,5.91970152572683,-0.352934407142781
"155",2.07713685882023,4.8316703732772,0.368276950154818
"156",3.19402846732103,4.76316835853131,0.179051430655625
"157",4.7496007105031,6.54950953815123,-1.72879360317149
"158",3.60477621661573,7.68799663478235,-3.03440968738846
"159",3.71842400481413,8.55644345726405,-3.27051922010686
"160",2.95221804539425,6.47262566852454,-2.663789786986
"161",3.6749216435669,5.35579321986055,-0.642386515282926
"162",3.28829566702337,6.8160585654484,-0.0624810518610334
"163",2.98951528963187,8.82701866601032,0.248789266299447
"164",2.1213880814062,9.90336917502419,1.53734967370837
"165",2.35080127802993,10.3675259123754,2.59220591305457
"166",-0.356811616380777,11.6653568218319,3.77057977213306
"167",0.228561074423011,11.0949728024857,4.97514356354614
"168",-0.0402540807772738,13.2837439000348,2.86491045938679
"169",1.1425733103393,12.4597388239614,3.58996618151043
"170",-0.513617340140098,13.9966098332827,2.66127232604914
"171",-0.330755268308957,14.4614967769365,1.91315905084305
"172",-1.03556466037468,11.8553595808785,1.79880401611409
"173",-0.410329154961034,9.29536618563266,1.34650196233961
"174",0.0376761670211874,7.22417017741361,-0.0592635851985253
"175",-1.52033028353146,6.8963458604532,1.59505902979829
"176",-1.26698283285863,4.59172939713925,0.232949291958837
"177",-0.772503156477811,4.36914198227829,-0.924413513798708
"178",-0.442289597593275,2.53039037389476,1.45167198479685
"179",-0.572011459355674,4.59122726934996,1.38280343488003
"180",0.203383857440483,5.06268513161613,1.87067652118193
"181",0.981548495615925,4.52616657657818,-0.367776524842017
"182",1.2424242603218,1.97734967994666,-1.51437051037369
"183",-1.15997448890028,0.0596143574296721,-0.935632200758337
"184",-0.141912735779011,-2.11478317874301,0.765944902572528
"185",0.113905977345339,-1.71030344076249,0.243980687209293
"186",-2.57162067042056,-0.616134458234555,0.586326222491637
"187",-3.4254310234806,-0.858610266425509,0.739760762976168
"188",-4.50967105116212,-3.87218504036573,2.14512656903892
"189",-3.24623452936044,-5.06072906811087,1.6367576440251
"190",-1.42339019766666,-4.93927148714429,1.61122209978361
"191",-0.867722200494509,-3.20404751740386,1.00099993437026
"192",-1.24307087991846,-2.22860056551231,1.84267634017388
"193",0.0151642316789864,-0.767158672382043,2.73235295246314
"194",0.263904987343009,1.30556352598362,1.41473050432392
